"","ABA.test.Producto","NO","SI"
"12352","EQUIPO CONTRATISTA",19,81
"12353","EQUIPO CONTRATISTA",16,84
"12354","EQUIPO CONTRATISTA",16,84
"12355","EQUIPO CONTRATISTA",18,82
"12356","EQUIPO CONTRATISTA",18,82
"12357","EQUIPO CONTRATISTA",21,79
"12358","EQUIPO CONTRATISTA",17,83
"12359","EQUIPO CONTRATISTA",18,82
"12360","EQUIPO CONTRATISTA",18,82
"12361","EQUIPO CONTRATISTA",16,84
"12362","EQUIPO CONTRATISTA",20,80
"12363","EQUIPO CONTRATISTA",20,80
"12364","EQUIPO CONTRATISTA",18,82
"12365","EQUIPO CONTRATISTA",12,88
"12366","EQUIPO CONTRATISTA",20,80
"12367","EQUIPO CONTRATISTA",17,83
"12368","EQUIPO CONTRATISTA",1,99
"12369","EQUIPO CONTRATISTA",16,84
"12370","EQUIPO CONTRATISTA",18,82
"12371","EQUIPO CONTRATISTA",20,80
"12372","EQUIPO CONTRATISTA",17,83
"12373","EQUIPO CONTRATISTA",20,80
"12374","EQUIPO CONTRATISTA",17,83
"12375","EQUIPO CONTRATISTA",17,83
"12376","EQUIPO CONTRATISTA",20,80
"12377","EQUIPO CONTRATISTA",19,81
"12378","EQUIPO CONTRATISTA",20,80
"12379","EQUIPO CONTRATISTA",17,83
"12380","EQUIPO CONTRATISTA",15,85
"12381","EQUIPO CONTRATISTA",20,80
"12382","EQUIPO CONTRATISTA",16,84
"12383","EQUIPO CONTRATISTA",19,81
"12384","EQUIPO CONTRATISTA",18,82
"12385","EQUIPO CONTRATISTA",15,85
"12386","EQUIPO CONTRATISTA",20,80
"12387","EQUIPO CONTRATISTA",20,80
"12388","EQUIPO CONTRATISTA",17,83
"12389","EQUIPO CONTRATISTA",20,80
"12390","EQUIPO CONTRATISTA",16,84
"12391","EQUIPO CONTRATISTA",20,80
"12392","EQUIPO CONTRATISTA",18,82
"12393","EQUIPO CONTRATISTA",17,83
"12394","EQUIPO CONTRATISTA",19,81
"12395","EQUIPO CONTRATISTA",18,82
"12396","EQUIPO CONTRATISTA",18,82
"12397","EQUIPO CONTRATISTA",20,80
"12398","EQUIPO CONTRATISTA",20,80
"12399","EQUIPO CONTRATISTA",18,82
"12400","EQUIPO CONTRATISTA",18,82
"12401","EQUIPO CONTRATISTA",18,82
"12402","EQUIPO CONTRATISTA",18,82
"12403","EQUIPO CONTRATISTA",18,82
"12404","EQUIPO CONTRATISTA",18,82
"12405","EQUIPO CONTRATISTA",17,83
"12406","EQUIPO CONTRATISTA",18,82
"12407","EQUIPO CONTRATISTA",18,82
"12408","EQUIPO CONTRATISTA",18,82
"12409","EQUIPO CONTRATISTA",20,80
"12410","EQUIPO CONTRATISTA",17,83
"12411","EQUIPO CONTRATISTA",20,80
"12412","EQUIPO CONTRATISTA",16,84
"12413","EQUIPO CONTRATISTA",19,81
"12414","EQUIPO CONTRATISTA",19,81
"12415","EQUIPO CONTRATISTA",16,84
"12416","EQUIPO CONTRATISTA",19,81
"12417","EQUIPO CONTRATISTA",16,84
"12418","EQUIPO CONTRATISTA",18,82
"12419","EQUIPO CONTRATISTA",16,84
"12420","EQUIPO CONTRATISTA",18,82
"12421","EQUIPO CONTRATISTA",19,81
"12422","EQUIPO CONTRATISTA",16,84
"12423","EQUIPO CONTRATISTA",18,82
"12424","EQUIPO CONTRATISTA",19,81
"12425","EQUIPO CONTRATISTA",18,82
"12426","EQUIPO CONTRATISTA",18,82
"12427","EQUIPO CONTRATISTA",20,80
"12428","EQUIPO CONTRATISTA",15,85
"12429","EQUIPO CONTRATISTA",18,82
"12430","EQUIPO CONTRATISTA",19,81
"12431","EQUIPO CONTRATISTA",17,83
"12432","EQUIPO CONTRATISTA",17,83
"12433","EQUIPO CONTRATISTA",18,82
"12434","EQUIPO CONTRATISTA",17,83
"12435","EQUIPO CONTRATISTA",18,82
"12436","EQUIPO CONTRATISTA",17,83
"12437","EQUIPO CONTRATISTA",18,82
"12438","EQUIPO CONTRATISTA",18,82
"12439","EQUIPO CONTRATISTA",18,82
"12440","EQUIPO CONTRATISTA",16,84
"12441","EQUIPO CONTRATISTA",18,82
"12442","EQUIPO CONTRATISTA",16,84
"12443","EQUIPO CONTRATISTA",16,84
"12444","EQUIPO CONTRATISTA",17,83
"12445","EQUIPO CONTRATISTA",20,80
"12446","EQUIPO CONTRATISTA",18,82
"12447","EQUIPO ELECTRONICO",8,92
"12448","ABASEGURO EMPRESARIAL",22,78
"12449","EQUIPO ELECTRONICO",0,100
"12450","VIBIA",2,98
"12451","ABASIF: EL SEGURO DE CASA",65,35
"12452","EQUIPO CONTRATISTA",19,81
"12453","EQUIPO CONTRATISTA",19,81
"12454","EQUIPO CONTRATISTA",19,81
"12455","EQUIPO CONTRATISTA",19,81
"12456","EQUIPO CONTRATISTA",19,81
"12457","EQUIPO CONTRATISTA",19,81
"12458","EQUIPO CONTRATISTA",17,83
"12459","EQUIPO CONTRATISTA",17,83
"12460","EQUIPO CONTRATISTA",13,87
"12461","EQUIPO CONTRATISTA",19,81
"12462","EQUIPO CONTRATISTA",19,81
"12463","EQUIPO CONTRATISTA",19,81
"12464","EQUIPO CONTRATISTA",19,81
"12465","EQUIPO CONTRATISTA",19,81
"12466","EQUIPO CONTRATISTA",19,81
"12467","EQUIPO CONTRATISTA",19,81
"12468","EQUIPO CONTRATISTA",19,81
"12469","EQUIPO CONTRATISTA",16,84
"12470","EQUIPO CONTRATISTA",19,81
"12471","EQUIPO CONTRATISTA",19,81
"12472","EQUIPO CONTRATISTA",19,81
"12473","EQUIPO CONTRATISTA",19,81
"12474","EQUIPO CONTRATISTA",12,88
"12475","EQUIPO CONTRATISTA",15,85
"12476","EQUIPO CONTRATISTA",16,84
"12477","EQUIPO CONTRATISTA",19,81
"12478","EQUIPO CONTRATISTA",19,81
"12479","EQUIPO CONTRATISTA",18,82
"12480","EQUIPO CONTRATISTA",19,81
"12481","EQUIPO CONTRATISTA",19,81
"12482","EQUIPO CONTRATISTA",17,83
"12483","EQUIPO CONTRATISTA",19,81
"12484","EQUIPO CONTRATISTA",19,81
"12485","EQUIPO CONTRATISTA",16,84
"12486","EQUIPO CONTRATISTA",19,81
"12487","EQUIPO CONTRATISTA",19,81
"12488","EQUIPO CONTRATISTA",19,81
"12489","EQUIPO CONTRATISTA",17,83
"12490","EQUIPO CONTRATISTA",19,81
"12491","EQUIPO CONTRATISTA",17,83
"12492","EQUIPO CONTRATISTA",17,83
"12493","EQUIPO CONTRATISTA",15,85
"12494","EQUIPO CONTRATISTA",17,83
"12495","EQUIPO CONTRATISTA",19,81
"12496","EQUIPO CONTRATISTA",19,81
"12497","EQUIPO CONTRATISTA",19,81
"12498","EQUIPO CONTRATISTA",14,86
"12499","EQUIPO CONTRATISTA",17,83
"12500","EQUIPO CONTRATISTA",11,89
"12501","EQUIPO CONTRATISTA",17,83
"12502","EQUIPO CONTRATISTA",19,81
"12503","EQUIPO CONTRATISTA",17,83
"12504","EQUIPO CONTRATISTA",19,81
"12505","EQUIPO CONTRATISTA",19,81
"12506","EQUIPO CONTRATISTA",19,81
"12507","EQUIPO CONTRATISTA",6,94
"12508","EQUIPO CONTRATISTA",19,81
"12509","EQUIPO CONTRATISTA",16,84
"12510","EQUIPO CONTRATISTA",19,81
"12511","EQUIPO CONTRATISTA",19,81
"12512","EQUIPO CONTRATISTA",18,82
"12513","EQUIPO CONTRATISTA",11,89
"12514","EQUIPO CONTRATISTA",18,82
"12515","EQUIPO CONTRATISTA",10,90
"12516","EQUIPO CONTRATISTA",15,85
"12517","EQUIPO CONTRATISTA",14,86
"12518","EQUIPO CONTRATISTA",19,81
"12519","EQUIPO CONTRATISTA",16,84
"12520","EQUIPO CONTRATISTA",17,83
"12521","EQUIPO CONTRATISTA",14,86
"12522","EQUIPO CONTRATISTA",5,95
"12523","EQUIPO CONTRATISTA",2,98
"12524","EQUIPO CONTRATISTA",2,98
"12525","EQUIPO CONTRATISTA",16,84
"12526","EQUIPO CONTRATISTA",17,83
"12527","EQUIPO CONTRATISTA",17,83
"12528","EQUIPO CONTRATISTA",19,81
"12529","EQUIPO CONTRATISTA",18,82
"12530","EQUIPO CONTRATISTA",17,83
"12531","EQUIPO CONTRATISTA",14,86
"12532","EQUIPO CONTRATISTA",19,81
"12533","EQUIPO CONTRATISTA",19,81
"12534","EQUIPO CONTRATISTA",17,83
"12535","EQUIPO CONTRATISTA",17,83
"12536","EQUIPO CONTRATISTA",17,83
"12537","EQUIPO CONTRATISTA",17,83
"12538","EQUIPO CONTRATISTA",12,88
"12539","EQUIPO CONTRATISTA",19,81
"12540","EQUIPO CONTRATISTA",19,81
"12541","EQUIPO CONTRATISTA",19,81
"12542","EQUIPO CONTRATISTA",16,84
"12543","EQUIPO CONTRATISTA",17,83
"12544","EQUIPO CONTRATISTA",16,84
"12545","EQUIPO CONTRATISTA",16,84
"12546","EQUIPO CONTRATISTA",18,82
"12547","EQUIPO CONTRATISTA",19,81
"12548","EQUIPO CONTRATISTA",17,83
"12549","EQUIPO CONTRATISTA",19,81
"12550","EQUIPO CONTRATISTA",17,83
"12551","EQUIPO CONTRATISTA",17,83
"12552","EQUIPO CONTRATISTA",16,84
"12553","EQUIPO CONTRATISTA",18,82
"12554","EQUIPO CONTRATISTA",19,81
"12555","EQUIPO CONTRATISTA",18,82
"12556","EQUIPO CONTRATISTA",15,85
"12557","EQUIPO CONTRATISTA",18,82
"12558","EQUIPO CONTRATISTA",15,85
"12559","EQUIPO CONTRATISTA",16,84
"12560","EQUIPO CONTRATISTA",19,81
"12561","EQUIPO CONTRATISTA",15,85
"12562","EQUIPO CONTRATISTA",19,81
"12563","EQUIPO CONTRATISTA",19,81
"12564","EQUIPO CONTRATISTA",19,81
"12565","EQUIPO CONTRATISTA",18,82
"12566","EQUIPO CONTRATISTA",18,82
"12567","EQUIPO CONTRATISTA",15,85
"12568","EQUIPO CONTRATISTA",19,81
"12569","EQUIPO CONTRATISTA",17,83
"12570","EQUIPO CONTRATISTA",18,82
"12571","EQUIPO CONTRATISTA",19,81
"12572","EQUIPO CONTRATISTA",16,84
"12573","EQUIPO CONTRATISTA",16,84
"12574","EQUIPO CONTRATISTA",19,81
"12575","EQUIPO CONTRATISTA",16,84
"12576","EQUIPO CONTRATISTA",18,82
"12577","EQUIPO CONTRATISTA",16,84
"12578","EQUIPO CONTRATISTA",19,81
"12579","EQUIPO CONTRATISTA",18,82
"12580","EQUIPO CONTRATISTA",16,84
"12581","EQUIPO CONTRATISTA",0,100
"12582","EQUIPO CONTRATISTA",19,81
"12583","EQUIPO CONTRATISTA",12,88
"12584","EQUIPO CONTRATISTA",0,100
"12585","EQUIPO CONTRATISTA",16,84
"12586","EQUIPO CONTRATISTA",14,86
"12587","EQUIPO CONTRATISTA",16,84
"12588","EQUIPO CONTRATISTA",16,84
"12589","EQUIPO CONTRATISTA",16,84
"12590","EQUIPO CONTRATISTA",17,83
"12591","EQUIPO CONTRATISTA",17,83
"12592","EQUIPO CONTRATISTA",16,84
"12593","EQUIPO CONTRATISTA",15,85
"12594","EQUIPO CONTRATISTA",14,86
"12595","EQUIPO CONTRATISTA",19,81
"12596","EQUIPO CONTRATISTA",17,83
"12597","EQUIPO CONTRATISTA",13,87
"12598","EQUIPO CONTRATISTA",17,83
"12599","EQUIPO CONTRATISTA",17,83
"12600","EQUIPO CONTRATISTA",16,84
"12601","EQUIPO CONTRATISTA",17,83
"12602","EQUIPO CONTRATISTA",17,83
"12603","EQUIPO CONTRATISTA",16,84
"12604","EQUIPO CONTRATISTA",16,84
"12605","EQUIPO CONTRATISTA",17,83
"12606","EQUIPO CONTRATISTA",16,84
"12607","EQUIPO CONTRATISTA",13,87
"12608","EQUIPO CONTRATISTA",16,84
"12609","EQUIPO CONTRATISTA",16,84
"12610","EQUIPO CONTRATISTA",17,83
"12611","EQUIPO CONTRATISTA",17,83
"12612","EQUIPO CONTRATISTA",17,83
"12613","EQUIPO CONTRATISTA",17,83
"12614","EQUIPO CONTRATISTA",17,83
"12615","EQUIPO CONTRATISTA",15,85
"12616","EQUIPO CONTRATISTA",18,82
"12617","EQUIPO CONTRATISTA",18,82
"12618","EQUIPO CONTRATISTA",7,93
"12619","EQUIPO CONTRATISTA",16,84
"12620","EQUIPO CONTRATISTA",13,87
"12621","EQUIPO CONTRATISTA",18,82
"12622","EQUIPO CONTRATISTA",19,81
"12623","EQUIPO CONTRATISTA",17,83
"12624","EQUIPO CONTRATISTA",14,86
"12625","EQUIPO CONTRATISTA",17,83
"12626","EQUIPO CONTRATISTA",19,81
"12627","EQUIPO CONTRATISTA",17,83
"12628","EQUIPO CONTRATISTA",15,85
"12629","EQUIPO CONTRATISTA",1,99
"12630","EQUIPO CONTRATISTA",17,83
"12631","EQUIPO CONTRATISTA",17,83
"12632","EQUIPO CONTRATISTA",16,84
"12633","EQUIPO CONTRATISTA",15,85
"12634","EQUIPO ELECTRONICO",8,92
"12635","ROTURA MAQ. Y CAL.",0,100
"12636","EQUIPO ELECTRONICO",8,92
"12637","EQUIPO ELECTRONICO",9,91
"12638","EQUIPO CONTRATISTA",18,82
"12639","EQUIPO CONTRATISTA",18,82
"12640","EQUIPO CONTRATISTA",1,99
"12641","EQUIPO CONTRATISTA",18,82
"12642","EQUIPO CONTRATISTA",18,82
"12643","EQUIPO CONTRATISTA",18,82
"12644","EQUIPO CONTRATISTA",18,82
"12645","EQUIPO CONTRATISTA",18,82
"12646","EQUIPO CONTRATISTA",41,59
"12647","EQUIPO CONTRATISTA",18,82
"12648","EQUIPO CONTRATISTA",18,82
"12649","EQUIPO CONTRATISTA",18,82
"12650","EQUIPO CONTRATISTA",18,82
"12651","EQUIPO CONTRATISTA",18,82
"12652","EQUIPO CONTRATISTA",18,82
"12653","EQUIPO CONTRATISTA",3,97
"12654","EQUIPO CONTRATISTA",18,82
"12655","EQUIPO CONTRATISTA",18,82
"12656","EQUIPO CONTRATISTA",18,82
"12657","EQUIPO CONTRATISTA",18,82
"12658","EQUIPO CONTRATISTA",17,83
"12659","EQUIPO CONTRATISTA",18,82
"12660","EQUIPO CONTRATISTA",18,82
"12661","EQUIPO CONTRATISTA",18,82
"12662","EQUIPO CONTRATISTA",18,82
"12663","EQUIPO CONTRATISTA",18,82
"12664","EQUIPO CONTRATISTA",15,85
"12665","EQUIPO CONTRATISTA",18,82
"12666","EQUIPO CONTRATISTA",17,83
"12667","EQUIPO CONTRATISTA",15,85
"12668","EQUIPO CONTRATISTA",17,83
"12669","EQUIPO CONTRATISTA",18,82
"12670","EQUIPO CONTRATISTA",18,82
"12671","EQUIPO CONTRATISTA",1,99
"12672","EQUIPO CONTRATISTA",18,82
"12673","EQUIPO CONTRATISTA",16,84
"12674","EQUIPO CONTRATISTA",16,84
"12675","EQUIPO CONTRATISTA",18,82
"12676","EQUIPO CONTRATISTA",18,82
"12677","EQUIPO CONTRATISTA",18,82
"12678","EQUIPO CONTRATISTA",18,82
"12679","EQUIPO CONTRATISTA",18,82
"12680","EQUIPO CONTRATISTA",0,100
"12681","EQUIPO CONTRATISTA",14,86
"12682","EQUIPO CONTRATISTA",16,84
"12683","EQUIPO CONTRATISTA",18,82
"12684","EQUIPO CONTRATISTA",18,82
"12685","EQUIPO CONTRATISTA",1,99
"12686","EQUIPO CONTRATISTA",18,82
"12687","EQUIPO CONTRATISTA",13,87
"12688","EQUIPO CONTRATISTA",7,93
"12689","EQUIPO CONTRATISTA",17,83
"12690","EQUIPO CONTRATISTA",4,96
"12691","EQUIPO CONTRATISTA",18,82
"12692","EQUIPO CONTRATISTA",18,82
"12693","EQUIPO CONTRATISTA",10,90
"12694","EQUIPO CONTRATISTA",18,82
"12695","EQUIPO CONTRATISTA",18,82
"12696","EQUIPO CONTRATISTA",13,87
"12697","EQUIPO CONTRATISTA",18,82
"12698","EQUIPO CONTRATISTA",14,86
"12699","EQUIPO CONTRATISTA",18,82
"12700","EQUIPO CONTRATISTA",0,100
"12701","EQUIPO CONTRATISTA",16,84
"12702","EQUIPO CONTRATISTA",15,85
"12703","EQUIPO CONTRATISTA",16,84
"12704","EQUIPO CONTRATISTA",13,87
"12705","EQUIPO CONTRATISTA",18,82
"12706","EQUIPO CONTRATISTA",18,82
"12707","EQUIPO CONTRATISTA",18,82
"12708","EQUIPO CONTRATISTA",14,86
"12709","EQUIPO CONTRATISTA",14,86
"12710","EQUIPO CONTRATISTA",18,82
"12711","EQUIPO CONTRATISTA",0,100
"12712","EQUIPO CONTRATISTA",3,97
"12713","EQUIPO CONTRATISTA",15,85
"12714","EQUIPO CONTRATISTA",14,86
"12715","EQUIPO CONTRATISTA",18,82
"12716","EQUIPO CONTRATISTA",18,82
"12717","EQUIPO CONTRATISTA",1,99
"12718","EQUIPO CONTRATISTA",18,82
"12719","EQUIPO CONTRATISTA",14,86
"12720","EQUIPO CONTRATISTA",15,85
"12721","EQUIPO CONTRATISTA",14,86
"12722","EQUIPO CONTRATISTA",18,82
"12723","EQUIPO CONTRATISTA",3,97
"12724","EQUIPO CONTRATISTA",12,88
"12725","EQUIPO CONTRATISTA",11,89
"12726","EQUIPO CONTRATISTA",15,85
"12727","EQUIPO CONTRATISTA",18,82
"12728","EQUIPO CONTRATISTA",13,87
"12729","EQUIPO CONTRATISTA",4,96
"12730","EQUIPO CONTRATISTA",18,82
"12731","EQUIPO CONTRATISTA",17,83
"12732","EQUIPO CONTRATISTA",0,100
"12733","EQUIPO CONTRATISTA",16,84
"12734","EQUIPO CONTRATISTA",17,83
"12735","EQUIPO CONTRATISTA",17,83
"12736","EQUIPO CONTRATISTA",14,86
"12737","EQUIPO CONTRATISTA",18,82
"12738","EQUIPO CONTRATISTA",16,84
"12739","EQUIPO CONTRATISTA",11,89
"12740","EQUIPO CONTRATISTA",15,85
"12741","EQUIPO CONTRATISTA",17,83
"12742","EQUIPO CONTRATISTA",18,82
"12743","EQUIPO CONTRATISTA",16,84
"12744","EQUIPO CONTRATISTA",11,89
"12745","EQUIPO CONTRATISTA",18,82
"12746","EQUIPO CONTRATISTA",4,96
"12747","EQUIPO CONTRATISTA",6,94
"12748","EQUIPO CONTRATISTA",11,89
"12749","EQUIPO CONTRATISTA",15,85
"12750","EQUIPO CONTRATISTA",15,85
"12751","EQUIPO CONTRATISTA",9,91
"12752","EQUIPO CONTRATISTA",15,85
"12753","EQUIPO CONTRATISTA",15,85
"12754","EQUIPO CONTRATISTA",17,83
"12755","EQUIPO CONTRATISTA",17,83
"12756","EQUIPO CONTRATISTA",16,84
"12757","EQUIPO CONTRATISTA",13,87
"12758","EQUIPO CONTRATISTA",17,83
"12759","EQUIPO CONTRATISTA",18,82
"12760","EQUIPO CONTRATISTA",18,82
"12761","EQUIPO CONTRATISTA",14,86
"12762","EQUIPO CONTRATISTA",16,84
"12763","EQUIPO CONTRATISTA",18,82
"12764","EQUIPO CONTRATISTA",14,86
"12765","EQUIPO CONTRATISTA",17,83
"12766","EQUIPO CONTRATISTA",15,85
"12767","EQUIPO CONTRATISTA",18,82
"12768","EQUIPO CONTRATISTA",17,83
"12769","EQUIPO CONTRATISTA",18,82
"12770","EQUIPO CONTRATISTA",17,83
"12771","EQUIPO CONTRATISTA",17,83
"12772","EQUIPO CONTRATISTA",18,82
"12773","EQUIPO CONTRATISTA",13,87
"12774","EQUIPO CONTRATISTA",18,82
"12775","EQUIPO CONTRATISTA",18,82
"12776","EQUIPO CONTRATISTA",18,82
"12777","EQUIPO CONTRATISTA",18,82
"12778","EQUIPO CONTRATISTA",3,97
"12779","EQUIPO CONTRATISTA",15,85
"12780","EQUIPO CONTRATISTA",15,85
"12781","EQUIPO CONTRATISTA",15,85
"12782","EQUIPO CONTRATISTA",0,100
"12783","EQUIPO CONTRATISTA",17,83
"12784","EQUIPO CONTRATISTA",2,98
"12785","EQUIPO CONTRATISTA",16,84
"12786","EQUIPO CONTRATISTA",0,100
"12787","EQUIPO CONTRATISTA",0,100
"12788","EQUIPO CONTRATISTA",14,86
"12789","EQUIPO CONTRATISTA",16,84
"12790","EQUIPO CONTRATISTA",15,85
"12791","EQUIPO CONTRATISTA",14,86
"12792","EQUIPO CONTRATISTA",18,82
"12793","EQUIPO CONTRATISTA",0,100
"12794","EQUIPO CONTRATISTA",12,88
"12795","EQUIPO CONTRATISTA",12,88
"12796","EQUIPO CONTRATISTA",16,84
"12797","EQUIPO CONTRATISTA",17,83
"12798","EQUIPO CONTRATISTA",15,85
"12799","EQUIPO CONTRATISTA",15,85
"12800","EQUIPO CONTRATISTA",13,87
"12801","EQUIPO CONTRATISTA",15,85
"12802","EQUIPO CONTRATISTA",17,83
"12803","EQUIPO CONTRATISTA",14,86
"12804","EQUIPO CONTRATISTA",14,86
"12805","EQUIPO CONTRATISTA",13,87
"12806","EQUIPO CONTRATISTA",14,86
"12807","EQUIPO CONTRATISTA",17,83
"12808","EQUIPO CONTRATISTA",18,82
"12809","EQUIPO CONTRATISTA",15,85
"12810","EQUIPO CONTRATISTA",15,85
"12811","EQUIPO CONTRATISTA",18,82
"12812","EQUIPO CONTRATISTA",16,84
"12813","EQUIPO CONTRATISTA",0,100
"12814","EQUIPO CONTRATISTA",13,87
"12815","EQUIPO CONTRATISTA",8,92
"12816","EQUIPO CONTRATISTA",15,85
"12817","EQUIPO CONTRATISTA",16,84
"12818","EQUIPO CONTRATISTA",11,89
"12819","EQUIPO CONTRATISTA",9,91
"12820","EQUIPO CONTRATISTA",17,83
"12821","EQUIPO CONTRATISTA",16,84
"12822","EQUIPO CONTRATISTA",15,85
"12823","EQUIPO CONTRATISTA",15,85
"12824","EQUIPO CONTRATISTA",13,87
"12825","EQUIPO CONTRATISTA",13,87
"12826","EQUIPO CONTRATISTA",16,84
"12827","EQUIPO CONTRATISTA",17,83
"12828","EQUIPO CONTRATISTA",16,84
"12829","EQUIPO CONTRATISTA",15,85
"12830","EQUIPO CONTRATISTA",18,82
"12831","EQUIPO CONTRATISTA",14,86
"12832","EQUIPO CONTRATISTA",17,83
"12833","EQUIPO CONTRATISTA",16,84
"12834","EQUIPO ELECTRONICO",8,92
"12835","EQUIPO ELECTRONICO",8,92
"12836","EQUIPO ELECTRONICO",8,92
"12837","EQUIPO CONTRATISTA",18,82
"12838","VIBIA",11,89
"12839","ABASIF: EL SEGURO DE CASA",63,37
"12840","VIBIA",2,98
"12841","EQUIPO CONTRATISTA",17,83
"12842","EQUIPO CONTRATISTA",13,87
"12843","EQUIPO CONTRATISTA",14,86
"12844","EQUIPO CONTRATISTA",14,86
"12845","EQUIPO CONTRATISTA",17,83
"12846","EQUIPO CONTRATISTA",13,87
"12847","EQUIPO CONTRATISTA",17,83
"12848","EQUIPO CONTRATISTA",17,83
"12849","EQUIPO CONTRATISTA",17,83
"12850","EQUIPO CONTRATISTA",17,83
"12851","EQUIPO CONTRATISTA",14,86
"12852","EQUIPO CONTRATISTA",16,84
"12853","EQUIPO CONTRATISTA",0,100
"12854","EQUIPO CONTRATISTA",17,83
"12855","EQUIPO CONTRATISTA",17,83
"12856","EQUIPO CONTRATISTA",17,83
"12857","EQUIPO CONTRATISTA",14,86
"12858","EQUIPO CONTRATISTA",17,83
"12859","EQUIPO CONTRATISTA",17,83
"12860","EQUIPO CONTRATISTA",17,83
"12861","EQUIPO CONTRATISTA",17,83
"12862","EQUIPO CONTRATISTA",17,83
"12863","EQUIPO CONTRATISTA",17,83
"12864","EQUIPO CONTRATISTA",17,83
"12865","EQUIPO CONTRATISTA",6,94
"12866","EQUIPO CONTRATISTA",17,83
"12867","EQUIPO CONTRATISTA",17,83
"12868","EQUIPO CONTRATISTA",17,83
"12869","EQUIPO CONTRATISTA",17,83
"12870","EQUIPO CONTRATISTA",17,83
"12871","EQUIPO CONTRATISTA",17,83
"12872","EQUIPO CONTRATISTA",17,83
"12873","EQUIPO CONTRATISTA",17,83
"12874","EQUIPO CONTRATISTA",17,83
"12875","EQUIPO CONTRATISTA",17,83
"12876","EQUIPO CONTRATISTA",17,83
"12877","EQUIPO CONTRATISTA",17,83
"12878","EQUIPO CONTRATISTA",17,83
"12879","EQUIPO CONTRATISTA",17,83
"12880","EQUIPO CONTRATISTA",4,96
"12881","EQUIPO CONTRATISTA",14,86
"12882","EQUIPO CONTRATISTA",17,83
"12883","EQUIPO CONTRATISTA",17,83
"12884","EQUIPO CONTRATISTA",17,83
"12885","EQUIPO CONTRATISTA",14,86
"12886","EQUIPO CONTRATISTA",17,83
"12887","EQUIPO CONTRATISTA",14,86
"12888","EQUIPO CONTRATISTA",17,83
"12889","EQUIPO CONTRATISTA",15,85
"12890","EQUIPO CONTRATISTA",17,83
"12891","EQUIPO CONTRATISTA",17,83
"12892","EQUIPO CONTRATISTA",13,87
"12893","EQUIPO CONTRATISTA",15,85
"12894","EQUIPO CONTRATISTA",17,83
"12895","EQUIPO CONTRATISTA",17,83
"12896","EQUIPO CONTRATISTA",17,83
"12897","EQUIPO CONTRATISTA",17,83
"12898","EQUIPO CONTRATISTA",17,83
"12899","EQUIPO CONTRATISTA",11,89
"12900","EQUIPO CONTRATISTA",0,100
"12901","EQUIPO CONTRATISTA",16,84
"12902","EQUIPO CONTRATISTA",17,83
"12903","EQUIPO CONTRATISTA",14,86
"12904","EQUIPO CONTRATISTA",14,86
"12905","EQUIPO CONTRATISTA",17,83
"12906","EQUIPO CONTRATISTA",0,100
"12907","EQUIPO CONTRATISTA",14,86
"12908","EQUIPO CONTRATISTA",17,83
"12909","EQUIPO CONTRATISTA",14,86
"12910","EQUIPO CONTRATISTA",17,83
"12911","EQUIPO CONTRATISTA",13,87
"12912","EQUIPO CONTRATISTA",17,83
"12913","EQUIPO CONTRATISTA",12,88
"12914","EQUIPO CONTRATISTA",13,87
"12915","EQUIPO CONTRATISTA",17,83
"12916","EQUIPO CONTRATISTA",14,86
"12917","EQUIPO CONTRATISTA",14,86
"12918","EQUIPO CONTRATISTA",15,85
"12919","EQUIPO CONTRATISTA",15,85
"12920","EQUIPO CONTRATISTA",14,86
"12921","EQUIPO CONTRATISTA",6,94
"12922","EQUIPO CONTRATISTA",17,83
"12923","EQUIPO CONTRATISTA",10,90
"12924","EQUIPO CONTRATISTA",17,83
"12925","EQUIPO CONTRATISTA",17,83
"12926","EQUIPO CONTRATISTA",13,87
"12927","EQUIPO CONTRATISTA",17,83
"12928","EQUIPO CONTRATISTA",13,87
"12929","EQUIPO CONTRATISTA",17,83
"12930","EQUIPO CONTRATISTA",15,85
"12931","EQUIPO CONTRATISTA",17,83
"12932","EQUIPO CONTRATISTA",17,83
"12933","EQUIPO CONTRATISTA",15,85
"12934","EQUIPO CONTRATISTA",15,85
"12935","EQUIPO CONTRATISTA",17,83
"12936","EQUIPO CONTRATISTA",1,99
"12937","EQUIPO CONTRATISTA",17,83
"12938","EQUIPO CONTRATISTA",12,88
"12939","EQUIPO CONTRATISTA",16,84
"12940","EQUIPO CONTRATISTA",0,100
"12941","EQUIPO CONTRATISTA",3,97
"12942","EQUIPO CONTRATISTA",13,87
"12943","EQUIPO CONTRATISTA",0,100
"12944","EQUIPO CONTRATISTA",17,83
"12945","EQUIPO CONTRATISTA",15,85
"12946","EQUIPO CONTRATISTA",16,84
"12947","EQUIPO CONTRATISTA",17,83
"12948","EQUIPO CONTRATISTA",15,85
"12949","EQUIPO CONTRATISTA",17,83
"12950","EQUIPO CONTRATISTA",16,84
"12951","EQUIPO CONTRATISTA",14,86
"12952","EQUIPO CONTRATISTA",9,91
"12953","EQUIPO CONTRATISTA",17,83
"12954","EQUIPO CONTRATISTA",16,84
"12955","EQUIPO CONTRATISTA",15,85
"12956","EQUIPO CONTRATISTA",16,84
"12957","EQUIPO CONTRATISTA",13,87
"12958","EQUIPO CONTRATISTA",13,87
"12959","EQUIPO CONTRATISTA",17,83
